External ID,Name,Barcode,Sales Price,Đơn vị tính,pos_categ_id,Brand
10010488,Sữa tươi tiệt trùng Vinamilk  có đường lốc 4 x180ml,1893467357334,25000,Hộp,Sữa Tươi Tiệt Trùng,Vinamilk
10010488,Sữa tươi tiệt trùng Vinamilk  có đường lốc 4 x180ml,18934673573341,25000,Hộp,Sữa Tươi Tiệt Trùng,Vinamilk
10010488,Sữa tươi tiệt trùng Vinamilk  có đường lốc 4 x180ml,8934673573344,25000,Hộp,Sữa Tươi Tiệt Trùng,Vinamilk
10010491,Sữa tươi tiệt trùng Vinamilk không đường hộp 1L,8934673561396,25000,Hộp,Sữa Tươi Tiệt Trùng,Vinamilk
10010491,Sữa tươi tiệt trùng Vinamilk không đường hộp 1L,8934673561396,25000,Hộp,Sữa Tươi Tiệt Trùng,Vinamilk
10010491,Sữa tươi tiệt trùng Vinamilk không đường hộp 1L,8934673576390,25000,Hộp,Sữa Tươi Tiệt Trùng,Vinamilk
10010492,Sữa tươi tiệt trùng Vinamilk không đường Lốc 4 hộp x 180ml,10010492,25000,Hộp,Sữa Tươi Tiệt Trùng,Vinamilk
10010492,Sữa tươi tiệt trùng Vinamilk không đường Lốc 4 hộp x 180ml,18934673576342,25000,Hộp,Sữa Tươi Tiệt Trùng,Vinamilk
10010492,Sữa tươi tiệt trùng Vinamilk không đường Lốc 4 hộp x 180ml,8934673576345,25000,Hộp,Sữa Tươi Tiệt Trùng,Vinamilk
10011183,Nước nho nha đam Vfresh Vinamilk chai 350ml,8930010011183,25000,Chai,Nước Giải Khát,Vinamilk
10011183,Nước nho nha đam Vfresh Vinamilk chai 350ml,8934673702560,25000,Chai,Nước Giải Khát,Vinamilk
10086502,Sữa chua lựu đỏ Vinamilk hộp 100g,8934673500821,25000,Hộp,Sữa Chua Ăn,Vinamilk
10086502,Sữa chua lựu đỏ Vinamilk hộp 100g,8934673500821,25000,Hộp,Sữa Chua Ăn,Vinamilk
10235839,Sữa tươi tiệt trùng không đường 100 Organic Vinamilk lốc 4 hộp x 180ml,10235839,25000,Lốc,Sữa Tươi Tiệt Trùng,Vinamilk
10235839,Sữa tươi tiệt trùng không đường 100 Organic Vinamilk lốc 4 hộp x 180ml,1893467310934,25000,Lốc,Sữa Tươi Tiệt Trùng,Vinamilk
10235839,Sữa tươi tiệt trùng không đường 100 Organic Vinamilk lốc 4 hộp x 180ml,18934673109342,25000,Lốc,Sữa Tươi Tiệt Trùng,Vinamilk
10235839,Sữa tươi tiệt trùng không đường 100 Organic Vinamilk lốc 4 hộp x 180ml,8934673109345,25000,Lốc,Sữa Tươi Tiệt Trùng,Vinamilk
10235839,Sữa tươi tiệt trùng không đường 100 Organic Vinamilk lốc 4 hộp x 180ml,8934673109345,25000,Lốc,Sữa Tươi Tiệt Trùng,Vinamilk
10301136,Sữa đậu nành gấp đôi canxi Vinamilk túi 220ml,10301136,25000,Gói,Sữa Thực Vật,Vinamilk
10301136,Sữa đậu nành gấp đôi canxi Vinamilk túi 220ml,1893467370336,25000,Gói,Sữa Thực Vật,Vinamilk
10301136,Sữa đậu nành gấp đôi canxi Vinamilk túi 220ml,8930010301136,25000,Gói,Sữa Thực Vật,Vinamilk
10301136,Sữa đậu nành gấp đôi canxi Vinamilk túi 220ml,8934673703369,25000,Gói,Sữa Thực Vật,Vinamilk
10406968,Sữa tiệt trùng ít đường Vinamilk F220ml,10406968,25000,Gói,Sữa Tươi Tiệt Trùng,Vinamilk
10406968,Sữa tiệt trùng ít đường Vinamilk F220ml,1893467313234,25000,Gói,Sữa Tươi Tiệt Trùng,Vinamilk
10406968,Sữa tiệt trùng ít đường Vinamilk F220ml,8934673132343,25000,Gói,Sữa Tươi Tiệt Trùng,Vinamilk
10406968,Sữa tiệt trùng ít đường Vinamilk F220ml,8934673132343,25000,Gói,Sữa Tươi Tiệt Trùng,Vinamilk
10406972,Sữa đậu nành hạt óc chó Vinamilk lốc 4 hộp x 180ml,10406972,25000,Lốc,Sữa Thực Vật,Vinamilk
10406972,Sữa đậu nành hạt óc chó Vinamilk lốc 4 hộp x 180ml,1893467371434,25000,Lốc,Sữa Thực Vật,Vinamilk
10406972,Sữa đậu nành hạt óc chó Vinamilk lốc 4 hộp x 180ml,8930010406972,25000,Lốc,Sữa Thực Vật,Vinamilk
10406972,Sữa đậu nành hạt óc chó Vinamilk lốc 4 hộp x 180ml,8934673714341,25000,Lốc,Sữa Thực Vật,Vinamilk
10603399,Sữa chua ăn Vinamilk Nếp Cẩm 100g,8934673538824,25000,Hộp,Sữa Chua Ăn,Vinamilk
10603399,Sữa chua ăn Vinamilk Nếp Cẩm 100g,8934673538824,25000,Hộp,Sữa Chua Ăn,Vinamilk
10638093,Sữa gạo rang ít đường Vinamilk Zori lốc 4 hộp x 180ml,8930010638093,25000,Hộp,Sữa Gạo Rang,Vinamilk
10638093,Sữa gạo rang ít đường Vinamilk Zori lốc 4 hộp x 180ml,8934673700139,25000,Hộp,Sữa Gạo Rang,Vinamilk
1183069495945,Sữa Bột Vinamilk Dielac Alpha 4 - Hộp Thiếc 900g,1183069495945,25000,Cái,Sữa Cho Bé,Vinamilk
1183069495945,Sữa Bột Vinamilk Dielac Alpha 4 - Hộp Thiếc 900g,8934673183192,25000,Cái,Sữa Cho Bé,Vinamilk
1415767827163,Sữa Bột Vinamilk Dielac Alpha 1 - Hộp Thiếc 400g,1415767827163,25000,Hộp,Sữa Cho Bé,Vinamilk
1415767827163,Sữa Bột Vinamilk Dielac Alpha 1 - Hộp Thiếc 400g,8934673735612,25000,Hộp,Sữa Cho Bé,Vinamilk
1754174741106,Lốc 4 Hộp Sữa Bột Pha Sẵn Vinamilk Dielac Alpha Gold IQ 180ml,1754174741106,25000,Lốc,Sữa Cho Bé,Vinamilk
1754174741106,Lốc 4 Hộp Sữa Bột Pha Sẵn Vinamilk Dielac Alpha Gold IQ 180ml,8934673113342,25000,Lốc,Sữa Cho Bé,Vinamilk
1852149067944,Bột Ăn Dặm Vinamilk Ridielac Gold 3 Vị Ngọt (200g / Hộp Giấy),8934673429061,25000,Cái,Thực Phẩm Ăn Dặm,Vinamilk
191100892,Sữa bột Vinamilk Organic Gold 2 (350g / Hộp Thiếc),8934673000062,25000,Hộp,Sữa Cho Bé,Vinamilk
191100893,Sữa bột Vinamilk Dielac Alpha Step 3 hộp thiếc 900g,8934673065184,25000,Hộp,Sữa Cho Bé,Vinamilk
191100893,Sữa bột Vinamilk Dielac Alpha Step 3 hộp thiếc 900g,8934673182195,25000,Hộp,Sữa Cho Bé,Vinamilk
191100894,Sữa bột VINAMILK ORGANIC GOLD 4 (cho trẻ trên 2 tuổi) 850G,8934673000116,25000,Hộp,Sữa Cho Bé,Vinamilk
191100896,Sữa bột Vinamilk Dielac Mama Gold hương vani 900g,8934673023191,25000,Hộp,Sữa Cho Mẹ Mang Thai & Cho Con Bú,Vinamilk
191100897,Sữa bột Vinamilk Organic Gold 3 (1 - 2 TUỔI) 850G,8934673000093,25000,Hộp,Sữa Cho Bé,Vinamilk
191100898,Sữa bột Vinamilk Organic Gold 1 (0 - 6 THÁNG) 350G,8934673000048,25000,Hộp,Sữa Cho Bé,Vinamilk
191100899,Sữa bột Vinamilk Dielac Mama Gold hương cam Hộp thiếc 900g,8934673071185,25000,Hộp,Sữa Cho Mẹ Mang Thai & Cho Con Bú,Vinamilk
191100900,Sữa bột Vinamilk YOKO 3 850g ( 2 - 6 TUỔI),8934673000321,25000,Hộp,Sữa Cho Bé,Vinamilk
191201171,Sữa Bột Vinamilk Sure Prevent - Hộp Thiếc 900g,8930191201171,25000,Hộp,Sữa Cho Người Cao Tuổi,Vinamilk
191201171,Sữa Bột Vinamilk Sure Prevent - Hộp Thiếc 900g,8934673068185,25000,Hộp,Sữa Cho Người Cao Tuổi,Vinamilk
191201175,Sữa bột nguyên kem có đường Vinamilk Hộp giấy 400g,8930191201175,25000,Hộp,Sữa Cho Bé,Vinamilk
191201175,Sữa bột nguyên kem có đường Vinamilk Hộp giấy 400g,8934673115261,25000,Hộp,Sữa Cho Bé,Vinamilk
191201178,Sữa bột Vinamilk YoKo Gold 2 (850g),8930191201178,25000,Hộp,Sữa Cho Bé,Vinamilk
191201178,Sữa bột Vinamilk YoKo Gold 2 (850g),8934673000307,25000,Hộp,Sữa Cho Bé,Vinamilk
191201179,Sữa bột Vinamilk YoKo Gold 1 (850g),8930191201179,25000,Hộp,Sữa Cho Bé,Vinamilk
191201179,Sữa bột Vinamilk YoKo Gold 1 (850g),8934673000284,25000,Hộp,Sữa Cho Bé,Vinamilk
200900743,Bột ăn dặm Vinamilk Ridielac Gold gạo sữa HG 200g,8930200900743,25000,Hộp,Thực Phẩm Ăn Dặm,Vinamilk
200900743,Bột ăn dặm Vinamilk Ridielac Gold gạo sữa HG 200g,8934673421034,25000,Hộp,Thực Phẩm Ăn Dặm,Vinamilk
200900744,Bột ăn dặm Vinamilk Ridielac Gold gạo trái cây 200g,8930200900744,25000,Hộp,Thực Phẩm Ăn Dặm,Vinamilk
200900744,Bột ăn dặm Vinamilk Ridielac Gold gạo trái cây 200g,8934673422031,25000,Hộp,Thực Phẩm Ăn Dặm,Vinamilk
200900745,Bột ăn dặm Vinamilk Ridielac Gold Cá Hồi BCX HG 200g,8930200900745,25000,Hộp,Thực Phẩm Ăn Dặm,Vinamilk
200900745,Bột ăn dặm Vinamilk Ridielac Gold Cá Hồi BCX HG 200g,8934673428033,25000,Hộp,Thực Phẩm Ăn Dặm,Vinamilk
200900748,Bột ăn dặm Vinamilk Organic Gold Gạo Sữa HG 200g,8930200900748,25000,Hộp,Thực Phẩm Ăn Dặm,Vinamilk
200900748,Bột ăn dặm Vinamilk Organic Gold Gạo Sữa HG 200g,8934673433037,25000,Hộp,Thực Phẩm Ăn Dặm,Vinamilk
200900776,Sữa bột Vinamilk Yoko Gold 3 - HT 850g,200900776,25000,Hộp,Sữa Cho Bé,Vinamilk
200900776,Sữa bột Vinamilk Yoko Gold 3 - HT 850g,8930200900776,25000,Hộp,Sữa Cho Bé,Vinamilk
200900777,Thùng 48 hộp SDD TT dâu Vinamilk ADM 180ml,1893467310052,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900777,Thùng 48 hộp SDD TT dâu Vinamilk ADM 180ml,18934673100523,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900777,Thùng 48 hộp SDD TT dâu Vinamilk ADM 180ml,1893467313834,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900777,Thùng 48 hộp SDD TT dâu Vinamilk ADM 180ml,18934673138342,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900777,Thùng 48 hộp SDD TT dâu Vinamilk ADM 180ml,200900777,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900777,Thùng 48 hộp SDD TT dâu Vinamilk ADM 180ml,8930200900777,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900778,Thùng 48 hộp SDD TT dâu Vinamilk ADM 110ml,1893467310051,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900778,Thùng 48 hộp SDD TT dâu Vinamilk ADM 110ml,18934673100516,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900778,Thùng 48 hộp SDD TT dâu Vinamilk ADM 110ml,1893467313832,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900778,Thùng 48 hộp SDD TT dâu Vinamilk ADM 110ml,18934673138328,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900778,Thùng 48 hộp SDD TT dâu Vinamilk ADM 110ml,200900778,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900778,Thùng 48 hộp SDD TT dâu Vinamilk ADM 110ml,8930200900778,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900779,Thùng 48 hộp SDD TT sôcôla Vinamilk ADM 180ml,1893467310056,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900779,Thùng 48 hộp SDD TT sôcôla Vinamilk ADM 180ml,18934673100561,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900779,Thùng 48 hộp SDD TT sôcôla Vinamilk ADM 180ml,1893467313934,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900779,Thùng 48 hộp SDD TT sôcôla Vinamilk ADM 180ml,18934673139349,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900779,Thùng 48 hộp SDD TT sôcôla Vinamilk ADM 180ml,200900779,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900779,Thùng 48 hộp SDD TT sôcôla Vinamilk ADM 180ml,8930200900779,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900780,Thùng 48 hộp SDD TT sôcôla Vinamilk ADM 110ml,1893467313932,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900780,Thùng 48 hộp SDD TT sôcôla Vinamilk ADM 110ml,18934673139325,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900780,Thùng 48 hộp SDD TT sôcôla Vinamilk ADM 110ml,8930200900780,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900781,Thùng 48 hộp STT có đường Vinamilk ADM 180ml,1893467310050,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900781,Thùng 48 hộp STT có đường Vinamilk ADM 180ml,18934673100509,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900781,Thùng 48 hộp STT có đường Vinamilk ADM 180ml,1893467313734,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900781,Thùng 48 hộp STT có đường Vinamilk ADM 180ml,18934673137345,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900781,Thùng 48 hộp STT có đường Vinamilk ADM 180ml,200900781,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900781,Thùng 48 hộp STT có đường Vinamilk ADM 180ml,8930200900781,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900782,Thùng 48 hộp SDD TT có đường Vinamilk ADM 110ml,1893467310049,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900782,Thùng 48 hộp SDD TT có đường Vinamilk ADM 110ml,18934673100493,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900782,Thùng 48 hộp SDD TT có đường Vinamilk ADM 110ml,1893467313732,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900782,Thùng 48 hộp SDD TT có đường Vinamilk ADM 110ml,18934673137321,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900782,Thùng 48 hộp SDD TT có đường Vinamilk ADM 110ml,200900782,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900782,Thùng 48 hộp SDD TT có đường Vinamilk ADM 110ml,8930200900782,25000,Thùng,Sữa Dinh Dưỡng Tiệt Trùng,Vinamilk
200900783,Thùng 48 hộp STTT hương dâu Vinamilk 180ml,1893467357434,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900783,Thùng 48 hộp STTT hương dâu Vinamilk 180ml,18934673574348,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900783,Thùng 48 hộp STTT hương dâu Vinamilk 180ml,200900783,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900783,Thùng 48 hộp STTT hương dâu Vinamilk 180ml,8930200900783,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900784,Thùng 48 hộp STTT hương dâu Vinamilk 110ml,1893467357432,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900784,Thùng 48 hộp STTT hương dâu Vinamilk 110ml,18934673574324,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900784,Thùng 48 hộp STTT hương dâu Vinamilk 110ml,200900784,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900784,Thùng 48 hộp STTT hương dâu Vinamilk 110ml,8930200900784,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900785,Thùng 48 hộp STTT sôcôla Vinamilk 180ml,1893467357534,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900785,Thùng 48 hộp STTT sôcôla Vinamilk 180ml,18934673575345,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900785,Thùng 48 hộp STTT sôcôla Vinamilk 180ml,200900785,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
200900785,Thùng 48 hộp STTT sôcôla Vinamilk 180ml,8930200900785,25000,Thùng,Sữa Tươi Tiệt Trùng,Vinamilk
